,County Name,County Code
1349,Niagara,63
1350,Niagara,63
1351,Niagara,63
1352,Niagara,63
1353,Niagara,63
1354,Oneida,65
1355,Oneida,65
1356,Oneida,65
1357,Oneida,65
1358,Oneida,65
1359,Oneida,65
1360,Oneida,65
1361,Oneida,65
1362,Oneida,65
1363,Oneida,65
1364,Oneida,65
1365,Oneida,65
1366,Oneida,65
1367,Oneida,65
1368,Oneida,65
1369,Oneida,65
1370,Oneida,65
1371,Oneida,65
1372,Oneida,65
1373,Oneida,65
1374,Oneida,65
1375,Oneida,65
1376,Oneida,65
1377,Oneida,65
1378,Oneida,65
1379,Oneida,65
1380,Oneida,65
1381,Oneida,65
1382,Oneida,65
1383,Oneida,65
1384,Oneida,65
1385,Oneida,65
1386,Oneida,65
1387,Oneida,65
1388,Oneida,65
1389,Oneida,65
1390,Oneida,65
1391,Oneida,65
1392,Oneida,65
1393,Oneida,65
1394,Oneida,65
1395,Oneida,65
1396,Oneida,65
1397,Oneida,65
1398,Oneida,65
1399,Oneida,65
1400,Oneida,65
1401,Oneida,65
1402,Oneida,65
1403,Oneida,65
1404,Oneida,65
1405,Oneida,65
1406,Oneida,65
1407,Oneida,65
1408,Oneida,65
1409,Oneida,65
1410,Oneida,65
1411,Oneida,65
1412,Oneida,65
1413,Oneida,65
1414,Oneida,65
1415,Oneida,65
1416,Oneida,65
1417,Onondaga,67
1418,Onondaga,67
1419,Onondaga,67
1420,Onondaga,67
1421,Onondaga,67
1422,Onondaga,67
1423,Onondaga,67
1424,Onondaga,67
1425,Onondaga,67
1426,Onondaga,67
1427,Onondaga,67
1428,Onondaga,67
1429,Onondaga,67
1430,Onondaga,67
1431,Onondaga,67
1432,Onondaga,67
1433,Onondaga,67
1434,Onondaga,67
1435,Onondaga,67
1436,Onondaga,67
1437,Onondaga,67
1438,Onondaga,67
1439,Onondaga,67
1440,Onondaga,67
1441,Onondaga,67
1442,Onondaga,67
1443,Onondaga,67
1444,Onondaga,67
1445,Onondaga,67
1446,Onondaga,67
1447,Onondaga,67
1448,Onondaga,67
1449,Onondaga,67
1450,Onondaga,67
1451,Onondaga,67
1452,Onondaga,67
1453,Onondaga,67
1454,Onondaga,67
1455,Onondaga,67
1456,Onondaga,67
1457,Onondaga,67
1458,Onondaga,67
1459,Onondaga,67
1460,Onondaga,67
1461,Onondaga,67
1462,Onondaga,67
1463,Onondaga,67
1464,Onondaga,67
1465,Onondaga,67
1466,Onondaga,67
1467,Onondaga,67
1468,Onondaga,67
1469,Onondaga,67
1470,Onondaga,67
1471,Onondaga,67
1472,Onondaga,67
1473,Onondaga,67
1474,Onondaga,67
1475,Onondaga,67
1476,Onondaga,67
1477,Onondaga,67
1478,Onondaga,67
1479,Onondaga,67
1480,Onondaga,67
1481,Onondaga,67
1482,Onondaga,67
1483,Onondaga,67
1484,Onondaga,67
1485,Onondaga,67
1486,Onondaga,67
1487,Ontario,69
1488,Ontario,69
1489,Ontario,69
1490,Ontario,69
1491,Ontario,69
1492,Ontario,69
1493,Ontario,69
1494,Ontario,69
1495,Ontario,69
1496,Ontario,69
1497,Ontario,69
1498,Ontario,69
1499,Ontario,69
1500,Ontario,69
1501,Ontario,69
1502,Ontario,69
1503,Ontario,69
1504,Ontario,69
1505,Ontario,69
1506,Ontario,69
1507,Ontario,69
1508,Ontario,69
1509,Ontario,69
1510,Ontario,69
1511,Ontario,69
1512,Ontario,69
1513,Ontario,69
1514,Ontario,69
1515,Ontario,69
1516,Ontario,69
1517,Ontario,69
1518,Orange,71
1519,Orange,71
1520,Orange,71
1521,Orange,71
1522,Orange,71
1523,Orange,71
1524,Orange,71
1525,Orange,71
1526,Orange,71
1527,Orange,71
1528,Orange,71
1529,Orange,71
1530,Orange,71
1531,Orange,71
1532,Orange,71
1533,Orange,71
1534,Orange,71
1535,Orange,71
1536,Orange,71
1537,Orange,71
1538,Orange,71
1539,Orange,71
1540,Orange,71
1541,Orange,71
1542,Orange,71
1543,Orange,71
1544,Orange,71
1545,Orange,71
1546,Orange,71
1547,Orange,71
1548,Orange,71
1549,Orange,71
1550,Orange,71
1551,Orange,71
1552,Orange,71
1553,Orange,71
1554,Orange,71
1555,Orange,71
1556,Orange,71
1557,Orange,71
1558,Orange,71
1559,Orange,71
1560,Orange,71
1561,Orange,71
1562,Orange,71
1563,Orange,71
1564,Orange,71
1565,Orange,71
1566,Orange,71
1567,Orange,71
1568,Orange,71
1569,Orange,71
1570,Orange,71
1571,Orange,71
1572,Orange,71
1573,Orange,71
1574,Orange,71
1575,Orange,71
1576,Orange,71
1577,Orange,71
1578,Orange,71
1579,Orange,71
1580,Orleans,73
1581,Orleans,73
1582,Orleans,73
1583,Orleans,73
1584,Orleans,73
1585,Orleans,73
1586,Orleans,73
1587,Orleans,73
1588,Orleans,73
1589,Orleans,73
1590,Orleans,73
1591,Orleans,73
1592,Orleans,73
1593,Orleans,73
1594,Orleans,73
1595,Orleans,73
1596,Oswego,75
1597,Oswego,75
1598,Oswego,75
1599,Oswego,75
1600,Oswego,75
1601,Oswego,75
1602,Oswego,75
1603,Oswego,75
1604,Oswego,75
1605,Oswego,75
1606,Oswego,75
1607,Oswego,75
1608,Oswego,75
1609,Oswego,75
1610,Oswego,75
1611,Oswego,75
1612,Oswego,75
1613,Oswego,75
1614,Oswego,75
1615,Oswego,75
1616,Oswego,75
1617,Oswego,75
1618,Oswego,75
1619,Oswego,75
1620,Oswego,75
1621,Oswego,75
1622,Oswego,75
1623,Oswego,75
1624,Oswego,75
1625,Oswego,75
1626,Otsego,77
1627,Otsego,77
1628,Otsego,77
1629,Otsego,77
1630,Otsego,77
1631,Otsego,77
1632,Otsego,77
1633,Otsego,77
1634,Otsego,77
1635,Otsego,77
1636,Otsego,77
1637,Otsego,77
1638,Otsego,77
1639,Otsego,77
1640,Otsego,77
1641,Otsego,77
1642,Otsego,77
1643,Otsego,77
1644,Otsego,77
1645,Otsego,77
1646,Otsego,77
1647,Otsego,77
1648,Otsego,77
1649,Otsego,77
1650,Otsego,77
1651,Otsego,77
1652,Otsego,77
1653,Otsego,77
1654,Otsego,77
1655,Otsego,77
1656,Otsego,77
1657,Otsego,77
1658,Otsego,77
1659,Otsego,77
1660,Otsego,77
1661,Otsego,77
1662,Otsego,77
1663,Otsego,77
1664,Otsego,77
1665,Otsego,77
1666,Otsego,77
1667,Otsego,77
1668,Otsego,77
1669,Otsego,77
1670,Putnam,79
1671,Putnam,79
1672,Putnam,79
1673,Putnam,79
1674,Putnam,79
1675,Putnam,79
1676,Putnam,79
1677,Putnam,79
1678,Putnam,79
1679,Putnam,79
1680,Putnam,79
1681,Putnam,79
1682,Putnam,79
1683,Putnam,79
1684,Putnam,79
1685,Queens,81
1686,Queens,81
1687,Queens,81
1688,Queens,81
1689,Queens,81
1690,Queens,81
1691,Queens,81
1692,Queens,81
1693,Queens,81
1694,Queens,81
1695,Queens,81
1696,Queens,81
1697,Queens,81
1698,Queens,81
1699,Queens,81
1700,Queens,81
1701,Queens,81
1702,Queens,81
1703,Queens,81
1704,Queens,81
1705,Queens,81
1706,Queens,81
1707,Queens,81
1708,Queens,81
1709,Queens,81
1710,Queens,81
1711,Queens,81
1712,Queens,81
1713,Queens,81
1714,Queens,81
1715,Queens,81
1716,Queens,81
1717,Queens,81
1718,Queens,81
1719,Queens,81
1720,Queens,81
1721,Queens,81
1722,Queens,81
1723,Queens,81
1724,Queens,81
1725,Queens,81
1726,Queens,81
1727,Queens,81
1728,Queens,81
1729,Queens,81
1730,Queens,81
1731,Queens,81
1732,Queens,81
1733,Queens,81
1734,Queens,81
1735,Queens,81
1736,Queens,81
1737,Queens,81
1738,Queens,81
1739,Queens,81
1740,Queens,81
1741,Queens,81
1742,Queens,81
1743,Queens,81
1744,Queens,81
1745,Queens,81
1746,Queens,81
1747,Queens,81
1748,Queens,81
1749,Queens,81
1750,Queens,81
1751,Queens,81
1752,Queens,81
1753,Queens,81
1754,Queens,81
1755,Queens,81
1756,Queens,81
1757,Queens,81
1758,Queens,81
1759,Queens,81
1760,Queens,81
1761,Queens,81
1762,Queens,81
1763,Queens,81
1764,Queens,81
1765,Queens,81
1766,Queens,81
1767,Queens,81
1768,Rensselaer,83
1769,Rensselaer,83
1770,Rensselaer,83
1771,Rensselaer,83
1772,Rensselaer,83
1773,Rensselaer,83
1774,Rensselaer,83
1775,Rensselaer,83
1776,Rensselaer,83
1777,Rensselaer,83
1778,Rensselaer,83
1779,Rensselaer,83
1780,Rensselaer,83
1781,Rensselaer,83
1782,Rensselaer,83
1783,Rensselaer,83
1784,Rensselaer,83
1785,Rensselaer,83
1786,Rensselaer,83
1787,Rensselaer,83
1788,Rensselaer,83
1789,Rensselaer,83
1790,Rensselaer,83
1791,Rensselaer,83
1792,Rensselaer,83
1793,Rensselaer,83
1794,Rensselaer,83
1795,Rensselaer,83
1796,Rensselaer,83
1797,Rensselaer,83
1798,Rensselaer,83
1799,Rensselaer,83
1800,Rensselaer,83
1801,Richmond,85
1802,Richmond,85
1803,Richmond,85
1804,Richmond,85
1805,Richmond,85
1806,Richmond,85
1807,Richmond,85
1808,Richmond,85
1809,Richmond,85
1810,Richmond,85
1811,Richmond,85
1812,Richmond,85
1813,Richmond,85
1814,Richmond,85
1815,Rockland,87
1816,Rockland,87
1817,Rockland,87
1818,Rockland,87
1819,Rockland,87
1820,Rockland,87
1821,Rockland,87
1822,Rockland,87
1823,Rockland,87
1824,Rockland,87
1825,Rockland,87
1826,Rockland,87
1827,Rockland,87
1828,Rockland,87
1829,Rockland,87
1830,Rockland,87
1831,Rockland,87
1832,Rockland,87
1833,Rockland,87
1834,Rockland,87
1835,Rockland,87
1836,Rockland,87
1837,Rockland,87
1838,Rockland,87
1839,Rockland,87
1840,Rockland,87
1841,Rockland,87
1842,Rockland,87
1843,Saratoga,91
1844,Saratoga,91
1845,Saratoga,91
1846,Saratoga,91
1847,Saratoga,91
1848,Saratoga,91
1849,Saratoga,91
1850,Saratoga,91
1851,Saratoga,91
1852,Saratoga,91
1853,Saratoga,91
1854,Saratoga,91
1855,Saratoga,91
1856,Saratoga,91
1857,Saratoga,91
1858,Saratoga,91
1859,Saratoga,91
1860,Saratoga,91
1861,Saratoga,91
1862,Saratoga,91
1863,Saratoga,91
1864,Saratoga,91
1865,Saratoga,91
1866,Saratoga,91
1867,Saratoga,91
1868,Saratoga,91
1869,Saratoga,91
1870,Schenectady,93
1871,Schenectady,93
1872,Schenectady,93
1873,Schenectady,93
1874,Schenectady,93
1875,Schenectady,93
1876,Schenectady,93
1877,Schenectady,93
1878,Schenectady,93
1879,Schenectady,93
1880,Schenectady,93
1881,Schenectady,93
1882,Schenectady,93
1883,Schenectady,93
1884,Schenectady,93
1885,Schenectady,93
1886,Schenectady,93
1887,Schenectady,93
1888,Schenectady,93
1889,Schenectady,93
1890,Schenectady,93
1891,Schenectady,93
1892,Schoharie,95
1893,Schoharie,95
1894,Schoharie,95
1895,Schoharie,95
1896,Schoharie,95
1897,Schoharie,95
1898,Schoharie,95
1899,Schoharie,95
1900,Schoharie,95
1901,Schoharie,95
1902,Schoharie,95
1903,Schoharie,95
1904,Schoharie,95
1905,Schoharie,95
1906,Schoharie,95
1907,Schoharie,95
1908,Schoharie,95
1909,Schoharie,95
1910,Schoharie,95
1911,Schoharie,95
1912,Schoharie,95
1913,Schoharie,95
1914,Schoharie,95
1915,Schoharie,95
1916,Schoharie,95
1917,Schoharie,95
1918,Schuyler,97
1919,Schuyler,97
1920,Schuyler,97
1921,Schuyler,97
1922,Schuyler,97
1923,Schuyler,97
1924,Schuyler,97
1925,Schuyler,97
1926,Schuyler,97
1927,Schuyler,97
1928,Schuyler,97
1929,Schuyler,97
1930,Schuyler,97
1931,Schuyler,97
1932,Schuyler,97
1933,Schuyler,97
1934,Schuyler,97
1935,Schuyler,97
1936,Schuyler,97
1937,Schuyler,97
1938,Schuyler,97
1939,Schuyler,97
1940,Seneca,99
1941,Seneca,99
1942,Seneca,99
1943,Seneca,99
1944,Seneca,99
1945,Seneca,99
1946,Seneca,99
1947,Seneca,99
1948,Seneca,99
1949,Seneca,99
1950,Seneca,99
1951,Seneca,99
1952,Seneca,99
1953,Seneca,99
1954,Seneca,99
1955,Steuben,101
1956,Steuben,101
1957,Steuben,101
1958,Steuben,101
1959,Steuben,101
1960,Steuben,101
1961,Steuben,101
1962,Steuben,101
1963,Steuben,101
1964,Steuben,101
1965,Steuben,101
1966,Steuben,101
1967,Steuben,101
1968,Steuben,101
1969,Steuben,101
1970,Steuben,101
1971,Steuben,101
1972,Steuben,101
1973,Steuben,101
1974,Steuben,101
1975,Steuben,101
1976,Steuben,101
1977,Steuben,101
1978,Steuben,101
1979,Steuben,101
1980,Steuben,101
1981,Steuben,101
1982,Steuben,101
1983,Steuben,101
1984,Steuben,101
1985,Steuben,101
1986,Steuben,101
1987,Steuben,101
1988,Steuben,101
1989,Steuben,101
1990,Steuben,101
1991,Steuben,101
1992,Steuben,101
1993,Steuben,101
1994,St. Lawrence,89
1995,St. Lawrence,89
1996,St. Lawrence,89
1997,St. Lawrence,89
1998,St. Lawrence,89
1999,St. Lawrence,89
2000,St. Lawrence,89
2001,St. Lawrence,89
2002,St. Lawrence,89
2003,St. Lawrence,89
2004,St. Lawrence,89
2005,St. Lawrence,89
2006,St. Lawrence,89
2007,St. Lawrence,89
2008,St. Lawrence,89
2009,St. Lawrence,89
2010,St. Lawrence,89
2011,St. Lawrence,89
2012,St. Lawrence,89
2013,St. Lawrence,89
2014,St. Lawrence,89
2015,St. Lawrence,89
2016,St. Lawrence,89
2017,St. Lawrence,89
2018,St. Lawrence,89
2019,St. Lawrence,89
2020,St. Lawrence,89
2021,St. Lawrence,89
2022,St. Lawrence,89
2023,St. Lawrence,89
2024,St. Lawrence,89
2025,St. Lawrence,89
2026,St. Lawrence,89
2027,St. Lawrence,89
2028,St. Lawrence,89
2029,St. Lawrence,89
2030,St. Lawrence,89
2031,St. Lawrence,89
2032,St. Lawrence,89
2033,St. Lawrence,89
2034,St. Lawrence,89
2035,St. Lawrence,89
2036,St. Lawrence,89
2037,St. Lawrence,89
2038,St. Lawrence,89
2039,St. Lawrence,89
2040,St. Lawrence,89
2041,St. Lawrence,89
2042,St. Lawrence,89
2043,St. Lawrence,89
2044,St. Lawrence,89
2045,St. Lawrence,89
2046,St. Lawrence,89
2047,St. Lawrence,89
2048,Suffolk,103
2049,Suffolk,103
2050,Suffolk,103
2051,Suffolk,103
2052,Suffolk,103
2053,Suffolk,103
2054,Suffolk,103
2055,Suffolk,103
2056,Suffolk,103
2057,Suffolk,103
2058,Suffolk,103
2059,Suffolk,103
2060,Suffolk,103
2061,Suffolk,103
2062,Suffolk,103
2063,Suffolk,103
2064,Suffolk,103
2065,Suffolk,103
2066,Suffolk,103
2067,Suffolk,103
2068,Suffolk,103
2069,Suffolk,103
2070,Suffolk,103
2071,Suffolk,103
2072,Suffolk,103
2073,Suffolk,103
2074,Suffolk,103
2075,Suffolk,103
2076,Suffolk,103
2077,Suffolk,103
2078,Suffolk,103
2079,Suffolk,103
2080,Suffolk,103
2081,Suffolk,103
2082,Suffolk,103
2083,Suffolk,103
2084,Suffolk,103
2085,Suffolk,103
2086,Suffolk,103
2087,Suffolk,103
2088,Suffolk,103
2089,Suffolk,103
2090,Suffolk,103
2091,Suffolk,103
2092,Suffolk,103
2093,Suffolk,103
2094,Suffolk,103
2095,Suffolk,103
2096,Suffolk,103
2097,Suffolk,103
2098,Suffolk,103
2099,Suffolk,103
2100,Suffolk,103
2101,Suffolk,103
2102,Suffolk,103
2103,Suffolk,103
2104,Suffolk,103
2105,Suffolk,103
2106,Suffolk,103
2107,Suffolk,103
2108,Suffolk,103
2109,Suffolk,103
2110,Suffolk,103
2111,Suffolk,103
2112,Suffolk,103
2113,Suffolk,103
2114,Suffolk,103
2115,Suffolk,103
2116,Suffolk,103
2117,Suffolk,103
2118,Suffolk,103
2119,Suffolk,103
2120,Suffolk,103
2121,Suffolk,103
2122,Suffolk,103
2123,Suffolk,103
2124,Suffolk,103
2125,Suffolk,103
2126,Suffolk,103
2127,Suffolk,103
2128,Suffolk,103
2129,Suffolk,103
2130,Suffolk,103
2131,Suffolk,103
2132,Suffolk,103
2133,Suffolk,103
2134,Suffolk,103
2135,Suffolk,103
2136,Suffolk,103
2137,Suffolk,103
2138,Suffolk,103
2139,Suffolk,103
2140,Suffolk,103
2141,Suffolk,103
2142,Suffolk,103
2143,Suffolk,103
2144,Suffolk,103
2145,Suffolk,103
2146,Suffolk,103
2147,Suffolk,103
2148,Suffolk,103
2149,Suffolk,103
2150,Suffolk,103
2151,Suffolk,103
2152,Suffolk,103
2153,Suffolk,103
2154,Suffolk,103
2155,Suffolk,103
2156,Suffolk,103
2157,Suffolk,103
2158,Suffolk,103
2159,Suffolk,103
2160,Suffolk,103
2161,Suffolk,103
2162,Suffolk,103
2163,Suffolk,103
2164,Suffolk,103
2165,Suffolk,103
2166,Sullivan,105
2167,Sullivan,105
2168,Sullivan,105
2169,Sullivan,105
2170,Sullivan,105
2171,Sullivan,105
2172,Sullivan,105
2173,Sullivan,105
2174,Sullivan,105
2175,Sullivan,105
2176,Sullivan,105
2177,Sullivan,105
2178,Sullivan,105
2179,Sullivan,105
2180,Sullivan,105
2181,Sullivan,105
2182,Sullivan,105
2183,Sullivan,105
2184,Sullivan,105
2185,Sullivan,105
2186,Sullivan,105
2187,Sullivan,105
2188,Sullivan,105
2189,Sullivan,105
2190,Sullivan,105
2191,Sullivan,105
2192,Sullivan,105
2193,Sullivan,105
2194,Sullivan,105
2195,Sullivan,105
2196,Sullivan,105
2197,Sullivan,105
2198,Sullivan,105
2199,Sullivan,105
2200,Sullivan,105
2201,Sullivan,105
2202,Sullivan,105
2203,Sullivan,105
2204,Sullivan,105
2205,Sullivan,105
2206,Sullivan,105
2207,Sullivan,105
2208,Sullivan,105
2209,Sullivan,105
2210,Sullivan,105
2211,Sullivan,105
2212,Sullivan,105
2213,Sullivan,105
2214,Sullivan,105
2215,Sullivan,105
2216,Sullivan,105
2217,Sullivan,105
2218,Sullivan,105
2219,Sullivan,105
2220,Sullivan,105
2221,Sullivan,105
2222,Sullivan,105
2223,Sullivan,105
2224,Sullivan,105
2225,Sullivan,105
2226,Sullivan,105
2227,Tioga,107
2228,Tioga,107
2229,Tioga,107
2230,Tioga,107
2231,Tioga,107
2232,Tioga,107
2233,Tioga,107
2234,Tioga,107
2235,Tioga,107
2236,Tioga,107
2237,Tioga,107
2238,Tioga,107
2239,Tioga,107
2240,Tioga,107
2241,Tioga,107
2242,Tioga,107
2243,Tioga,107
2244,Tompkins,109
2245,Tompkins,109
2246,Tompkins,109
2247,Tompkins,109
2248,Tompkins,109
2249,Tompkins,109
2250,Tompkins,109
2251,Tompkins,109
2252,Tompkins,109
2253,Tompkins,109
2254,Tompkins,109
2255,Tompkins,109
2256,Tompkins,109
2257,Tompkins,109
2258,Tompkins,109
2259,Tompkins,109
2260,Tompkins,109
2261,Tompkins,109
2262,Tompkins,109
2263,Tompkins,109
2264,Ulster,111
2265,Ulster,111
2266,Ulster,111
2267,Ulster,111
2268,Ulster,111
2269,Ulster,111
2270,Ulster,111
2271,Ulster,111
2272,Ulster,111
2273,Ulster,111
2274,Ulster,111
2275,Ulster,111
2276,Ulster,111
2277,Ulster,111
2278,Ulster,111
2279,Ulster,111
2280,Ulster,111
2281,Ulster,111
2282,Ulster,111
2283,Ulster,111
2284,Ulster,111
2285,Ulster,111
2286,Ulster,111
2287,Ulster,111
2288,Ulster,111
2289,Ulster,111
2290,Ulster,111
2291,Ulster,111
2292,Ulster,111
2293,Ulster,111
2294,Ulster,111
2295,Ulster,111
2296,Ulster,111
2297,Ulster,111
2298,Ulster,111
2299,Ulster,111
2300,Ulster,111
2301,Ulster,111
2302,Ulster,111
2303,Ulster,111
2304,Ulster,111
2305,Ulster,111
2306,Ulster,111
2307,Ulster,111
2308,Ulster,111
2309,Ulster,111
2310,Ulster,111
2311,Ulster,111
2312,Ulster,111
2313,Ulster,111
2314,Ulster,111
2315,Ulster,111
2316,Ulster,111
2317,Ulster,111
2318,Ulster,111
2319,Ulster,111
2320,Ulster,111
2321,Ulster,111
2322,Ulster,111
2323,Ulster,111
2324,Ulster,111
2325,Ulster,111
2326,Ulster,111
2327,Ulster,111
2328,Ulster,111
2329,Ulster,111
2330,Warren,113
2331,Warren,113
2332,Warren,113
2333,Warren,113
2334,Warren,113
2335,Warren,113
2336,Warren,113
2337,Warren,113
2338,Warren,113
2339,Warren,113
2340,Warren,113
2341,Warren,113
2342,Warren,113
2343,Warren,113
2344,Warren,113
2345,Warren,113
2346,Warren,113
2347,Warren,113
2348,Warren,113
2349,Warren,113
2350,Warren,113
2351,Warren,113
2352,Warren,113
2353,Warren,113
2354,Warren,113
2355,Warren,113
2356,Warren,113
2357,Washington,115
2358,Washington,115
2359,Washington,115
2360,Washington,115
2361,Washington,115
2362,Washington,115
2363,Washington,115
2364,Washington,115
2365,Washington,115
2366,Washington,115
2367,Washington,115
2368,Washington,115
2369,Washington,115
2370,Washington,115
2371,Washington,115
2372,Washington,115
2373,Washington,115
2374,Washington,115
2375,Washington,115
2376,Washington,115
2377,Washington,115
2378,Washington,115
2379,Washington,115
2380,Washington,115
2381,Washington,115
2382,Washington,115
2383,Washington,115
2384,Wayne,117
2385,Wayne,117
2386,Wayne,117
2387,Wayne,117
2388,Wayne,117
2389,Wayne,117
2390,Wayne,117
2391,Wayne,117
2392,Wayne,117
2393,Wayne,117
2394,Wayne,117
2395,Wayne,117
2396,Wayne,117
2397,Wayne,117
2398,Wayne,117
2399,Wayne,117
2400,Wayne,117
2401,Wayne,117
2402,Wayne,117
2403,Wayne,117
2404,Wayne,117
2405,Wayne,117
2406,Wayne,117
2407,Wayne,117
2408,Wayne,117
2409,Wayne,117
2410,Wayne,117
2411,Wayne,117
2412,Westchester,119
2413,Westchester,119
2414,Westchester,119
2415,Westchester,119
2416,Westchester,119
2417,Westchester,119
2418,Westchester,119
2419,Westchester,119
2420,Westchester,119
2421,Westchester,119
2422,Westchester,119
2423,Westchester,119
2424,Westchester,119
2425,Westchester,119
2426,Westchester,119
2427,Westchester,119
2428,Westchester,119
2429,Westchester,119
2430,Westchester,119
2431,Westchester,119
2432,Westchester,119
2433,Westchester,119
2434,Westchester,119
2435,Westchester,119
2436,Westchester,119
2437,Westchester,119
2438,Westchester,119
2439,Westchester,119
2440,Westchester,119
2441,Westchester,119
2442,Westchester,119
2443,Westchester,119
2444,Westchester,119
2445,Westchester,119
2446,Westchester,119
2447,Westchester,119
2448,Westchester,119
2449,Westchester,119
2450,Westchester,119
2451,Westchester,119
2452,Westchester,119
2453,Westchester,119
2454,Westchester,119
2455,Westchester,119
2456,Westchester,119
2457,Westchester,119
2458,Westchester,119
2459,Westchester,119
2460,Westchester,119
2461,Westchester,119
2462,Westchester,119
2463,Westchester,119
2464,Westchester,119
2465,Westchester,119
2466,Westchester,119
2467,Westchester,119
2468,Westchester,119
2469,Westchester,119
2470,Westchester,119
2471,Westchester,119
2472,Westchester,119
2473,Westchester,119
2474,Westchester,119
2475,Westchester,119
2476,Westchester,119
2477,Westchester,119
2478,Westchester,119
2479,Westchester,119
2480,Westchester,119
2481,Westchester,119
2482,Westchester,119
2483,Westchester,119
2484,Westchester,119
2485,Westchester,119
2486,Westchester,119
2487,Westchester,119
2488,Westchester,119
2489,Westchester,119
2490,Westchester,119
2491,Westchester,119
2492,Westchester,119
2493,Westchester,119
2494,Westchester,119
2495,Westchester,119
2496,Westchester,119
2497,Westchester,119
2498,Westchester,119
2499,Westchester,119
2500,Westchester,119
2501,Westchester,119
2502,Westchester,119
2503,Wyoming,121
2504,Wyoming,121
2505,Wyoming,121
2506,Wyoming,121
2507,Wyoming,121
2508,Wyoming,121
2509,Wyoming,121
2510,Wyoming,121
2511,Wyoming,121
2512,Wyoming,121
2513,Wyoming,121
2514,Wyoming,121
2515,Wyoming,121
2516,Wyoming,121
2517,Wyoming,121
2518,Wyoming,121
2519,Wyoming,121
2520,Wyoming,121
2521,Wyoming,121
2522,Wyoming,121
2523,Wyoming,121
2524,Wyoming,121
2525,Wyoming,121
2526,Wyoming,121
2527,Wyoming,121
2528,Wyoming,121
2529,Yates,123
2530,Yates,123
2531,Yates,123
2532,Yates,123
2533,Yates,123
2534,Yates,123
2535,Yates,123
2536,Yates,123
2537,Yates,123
2538,Yates,123
2539,Yates,123
2540,Yates,123
2541,Yates,123
2542,Yates,123
